,Time,Device_id,Gps_module_status,Use_time_gms,Enable_status,Enable_time,TTFF,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,Gps_signal_status,Signal_time,Total_time
182,3/8/18 19:48,GKVV-PKV-URP,Detect OK!,6669.012,OK,3.58,48,28,29,31,28,32,35,35,28,PASS,120.79,0:02:38
183,3/8/18 19:44,GKYV-2ZU-CUX,Detect OK!,6447.513,OK,0.61,40,33,28,28,33,32,35,35,28,PASS,49.64,0:01:25
184,3/8/18 20:18,GFKW-9Z4-TJ2,Detect OK!,8346.335,OK,3.65,60,37,37,36,37,29,34,31,35,PASS,80.572,0:01:43
185,3/9/18 10:51,G58R-PPC-BAP,Detect OK!,1963.487,OK,3.55,19,38,38,29,38,36,37,36,28,PASS,120.39,0:02:40
186,3/9/18 9:06,GDCR-UJU-MH7,Detect OK!,417.884,OK,3.58,35,38,39,39,39,39,39,39,40,PASS,38.12,0:01:17
187,3/8/18 19:16,GPM7-8CJ-SFE,Detect OK!,4544.916,OK,0.61,20,34,34,34,34,38,37,30,38,PASS,120.48,0:02:34
188,3/8/18 19:11,GR6B-X6X-WTE,Detect OK!,4410.888,OK,0.61,92,28,28,26,30,39,39,29,39,PASS,120,0:02:36
189,3/9/18 9:57,G89K-SVF-BDN,Detect OK!,2951.04,OK,0.61,30,41,41,29,41,42,42,42,42,PASS,83.59,0:01:57
190,3/8/18 18:45,GTYW-86X-V5X,Detect OK!,2788.427,OK,3.58,41,34,34,34,34,31,38,39,30,PASS,57.111,0:01:34
191,3/9/18 10:39,G2AY-TSE-YKY,Detect OK!,1275.162,OK,3.58,34,38,38,29,38,36,37,36,28,PASS,96.23,0:02:13
192,3/8/18 19:22,GNWG-KNM-9AW,Detect OK!,4914.226,OK,0.61,19,34,34,34,34,38,37,30,38,PASS,120.179,0:02:39
193,3/9/18 10:42,G2AP-YVG-97A,Detect OK!,840.466,OK,3.57,30,39,38,38,39,0,0,0,0,PASS,86.4,0:02:05
194,3/8/18 18:04,GX7X-3WM-4EC,Detect OK!,371.119,OK,3.56,20,40,39,39,39,0,0,0,0,PASS,121.3,0:02:40
195,3/8/18 19:40,GEDE-XTJ-53W,Detect OK!,6031.637,OK,3.55,12,34,34,34,34,38,37,30,38,PASS,121.054,0:02:41
196,3/9/18 9:28,GACP-3A3-364,Detect OK!,1680.636,OK,3.59,38,40,40,29,40,41,42,42,41,PASS,99.37,0:02:18
197,3/8/18 20:27,GETA-PDD-W8K,Detect OK!,9029.102,OK,0.61,41,31,27,27,37,37,27,37,27,PASS,44.97,0:01:19
198,4/1/18 10:50,GNSJ-TE9-XCB,Detect OK!,1122.919,OK,0.61,38,41,41,41,41,39,39,40,39,PASS,39.57,0:01:14
199,3/28/18 15:18,G3DJ-3RK-8HZ,Detect OK!,2185.937,OK,0.61,33,43,43,44,44,41,41,41,41,PASS,39.85,0:01:21
200,3/28/18 16:08,G299-UJM-FFG,Detect OK!,5981.051,OK,3.58,41,42,42,42,42,40,40,40,28,PASS,42.56,0:01:24
201,3/28/18 16:08,G5A4-HT2-69E,Detect OK!,6551.918,OK,0.61,81,40,30,40,40,39,39,39,27,PASS,82.47,0:02:02
202,3/28/18 14:53,G3UB-M78-56K,Detect OK!,1496.837,OK,3.58,24,39,39,29,39,39,39,39,30,PASS,27.31,0:01:09
203,3/28/18 16:25,GT26-FPV-RVX,Detect OK!,6182.229,OK,0.61,28,43,27,43,43,43,43,42,41,PASS,90.03,0:02:09
204,3/28/18 16:16,GDZY-EVJ-N4A,Detect OK!,5674.147,OK,0.61,26,40,40,40,40,40,40,40,41,PASS,28.74,0:01:09
205,3/28/18 15:53,GR66-B3K-EVV,Detect OK!,4288.194,OK,3.58,30,42,42,42,42,42,42,42,28,PASS,33.08,0:01:16
206,3/28/18 15:42,GM9U-6R5-D3V,Detect OK!,3628.57,OK,0.62,32,43,43,43,43,42,42,42,42,PASS,35.66,0:01:15
207,3/28/18 15:55,G3G8-A53-CP8,Detect OK!,5836.229,OK,0.61,35,40,30,40,40,29,40,40,29,PASS,36.12,0:01:16
208,3/28/18 14:35,GJ4W-JE7-N8X,Detect OK!,1048.837,OK,0.61,16,30,33,33,30,40,29,40,40,PASS,16.21,0:00:58
209,3/28/18 14:41,GWJJ-RKB-3PE,Detect OK!,7.045,OK,3.58,33,43,43,43,43,43,43,43,43,PASS,36.9,0:01:00
210,3/28/18 15:37,GKEK-6J7-BBF,Detect OK!,4139.323,OK,3.58,38,40,30,40,40,38,30,38,38,PASS,39.84,0:01:23
211,3/28/18 15:53,GCG3-HV6-MYR,Detect OK!,5064.506,OK,0.61,28,43,43,43,43,41,41,35,41,PASS,32.25,0:01:14
212,3/28/18 16:14,G4AK-7HG-ZF9,Detect OK!,6349.931,OK,3.58,31,42,42,42,42,38,38,35,31,PASS,33.291,0:01:16
213,3/28/18 15:39,GRP6-3Z9-WG5,Detect OK!,4256.461,OK,3.58,38,40,30,40,40,38,30,38,38,PASS,39.67,0:01:23
214,3/28/18 15:58,G4WR-7M2-DTP,Detect OK!,5386.559,OK,0.61,37,42,42,42,42,42,42,42,39,PASS,40.58,0:01:21
215,3/28/18 16:06,GTRE-9MB-9AX,Detect OK!,5864.63,OK,0.61,40,42,42,42,42,40,40,40,28,PASS,44.54,0:01:24
216,3/28/18 14:48,GTBR-WT4-TUZ,Detect OK!,1169.709,OK,3.58,23,39,38,38,39,39,39,39,39,PASS,23.46,0:01:06
217,3/28/18 15:09,GFZP-SFK-T2N,Detect OK!,3068.515,OK,3.57,34,30,33,33,30,28,40,40,40,PASS,37.86,0:01:21
218,3/28/18 15:51,GAZT-HRD-W9P,Detect OK!,4978.219,OK,3.58,23,43,43,43,43,41,41,35,41,PASS,25.98,0:01:08
219,3/28/18 16:18,GSXZ-KY7-66W,Detect OK!,7094.477,OK,0.61,20,27,39,39,27,39,39,39,29,PASS,120.92,0:02:41
220,3/28/18 15:28,G42T-MCJ-HG7,Detect OK!,3559.928,OK,3.58,31,43,43,43,43,39,39,30,39,PASS,34.2,0:01:17
221,3/28/18 16:12,GC2N-4F8-UJN,Detect OK!,5463.94,OK,0.61,25,42,42,42,42,30,41,41,41,PASS,27.88,0:01:08
222,3/28/18 15:58,G2M4-744-VWC,Detect OK!,4609.862,OK,3.57,38,42,42,42,42,42,42,42,43,PASS,41.44,0:01:24
223,3/28/18 15:36,GEJD-GKK-5JR,Detect OK!,4620.256,OK,0.61,41,30,33,33,30,38,28,38,38,PASS,57.13,0:01:37
224,3/28/18 14:44,GZYN-4AJ-R82,Detect OK!,139.688,OK,0.61,35,42,42,42,42,42,42,42,42,PASS,36.51,0:01:16
225,3/28/18 14:45,G5AE-DFB-WSM,Detect OK!,1604.398,OK,0.61,36,30,33,33,30,40,29,40,40,PASS,39,0:01:19
226,3/28/18 15:39,GVCD-7R9-ZPR,Detect OK!,3472.992,OK,3.58,33,43,43,43,43,43,30,43,43,PASS,35.82,0:01:20
227,3/28/18 15:36,GGJW-UUJ-CZ9,Detect OK!,4027.531,OK,0.61,41,40,30,40,40,38,30,38,38,PASS,43.61,0:01:24
228,3/28/18 16:14,GJVJ-DZK-2VU,Detect OK!,5563.545,OK,3.58,33,44,44,44,44,44,44,44,41,PASS,36.75,0:01:19
229,3/28/18 14:50,GYAR-A79-NW7,Detect OK!,505.691,OK,0.61,68,45,46,46,46,44,44,44,44,PASS,71.39,0:01:48
230,3/28/18 15:24,GF5Z-ZGD-MAU,Detect OK!,3355.706,OK,0.61,28,39,39,29,39,39,39,30,39,PASS,41.4,0:01:21
231,3/28/18 16:00,G83M-6GA-MR5,Detect OK!,4741.084,OK,3.58,27,41,41,41,41,41,41,41,43,PASS,30.19,0:01:13
232,3/28/18 16:10,GNRU-T9J-YXZ,Detect OK!,6717.541,OK,0.61,29,40,30,40,40,39,39,39,27,PASS,36.87,0:01:17
233,3/28/18 15:49,GEG7-XCP-CFR,Detect OK!,4084.338,OK,0.61,26,41,41,40,41,41,41,40,44,PASS,29.89,0:01:09
234,3/28/18 16:21,GE77-J4F-SM3,Detect OK!,7288.168,OK,3.58,20,27,39,39,27,39,39,39,29,PASS,120.9,0:02:45
235,3/28/18 15:42,G6X3-KWU-BNV,Detect OK!,4415.659,OK,3.58,38,43,43,43,43,43,43,43,38,PASS,41.05,0:01:25
236,3/28/18 16:20,GBR5-WE6-6E3,Detect OK!,5835.282,OK,0.61,37,45,45,45,45,40,40,40,41,PASS,95.55,0:02:16
237,8/1/18 16:12,G6TX-Y4C-ZZE,Detect OK!,1.692,OK,0.6,1,28,44,44,44,44,44,0,0,PASS,16.56,0:00:33
238,3/28/18 16:15,GRFT-8TS-424,Detect OK!,6980.46,OK,3.58,34,27,39,39,27,39,39,39,29,PASS,39.96,0:01:23
239,3/28/18 15:56,G33F-JZJ-B2J,Detect OK!,5266.602,OK,3.57,34,31,40,31,30,39,39,29,39,PASS,36.57,0:01:20
240,3/28/18 15:43,G75E-8WS-BD8,Detect OK!,4972.67,OK,3.58,20,41,41,41,41,41,41,41,38,PASS,120.27,0:02:45
241,3/28/18 15:24,GWT4-X82-CN8,Detect OK!,2471.206,OK,0.61,19,43,43,44,44,44,44,27,44,PASS,120.07,0:02:39
242,3/28/18 16:12,GBZU-2RK-5HG,Detect OK!,6816.631,OK,0.61,37,27,39,39,27,39,39,39,29,PASS,38.81,0:01:18
243,3/28/18 15:51,G9B5-WCF-JCN,Detect OK!,4193.935,OK,0.61,38,40,40,40,40,40,40,40,28,PASS,40.31,0:01:20
244,3/28/18 14:38,G3MS-DAN-YXT,Detect OK!,1170.152,OK,3.58,22,30,33,33,30,40,29,40,40,PASS,23.9,0:01:07
245,3/28/18 15:54,GG2X-U2T-3W8,Detect OK!,4381.216,OK,0.61,30,42,42,42,42,42,42,43,43,PASS,33.03,0:01:13
246,3/28/18 16:23,GNNV-YE8-MTD,Detect OK!,6853.254,OK,3.58,36,40,40,29,40,40,40,29,40,PASS,38.46,0:01:23
247,3/28/18 16:02,G8VZ-ZAV-462,Detect OK!,4845.567,OK,0.61,35,43,44,43,43,43,43,43,43,PASS,38.25,0:01:19
248,3/28/18 16:18,G4E2-YYX-4E4,Detect OK!,6601.078,OK,3.58,38,28,39,40,40,40,30,40,40,PASS,41.16,0:01:24
249,3/28/18 16:04,GPE6-J9D-PDH,Detect OK!,4943.106,OK,3.58,36,43,44,43,43,43,43,43,43,PASS,38.221,0:01:21
250,3/28/18 15:21,GS66-TWV-NB2,Detect OK!,3118.516,OK,3.58,39,39,39,29,39,39,39,30,39,PASS,68.14,0:01:52
251,3/28/18 15:59,GV3W-JJS-83X,Detect OK!,6075.269,OK,0.61,36,40,30,40,40,39,39,39,27,PASS,37.11,0:01:17
252,3/28/18 16:13,G9TY-U3B-597,Detect OK!,6251.212,OK,3.58,39,42,42,42,42,40,40,34,30,PASS,40.97,0:01:24
253,3/28/18 15:54,G9SD-UC3-ZKU,Detect OK!,5736.38,OK,3.58,35,40,30,40,40,29,40,40,29,PASS,37.65,0:01:22
254,3/28/18 15:46,GXDF-NNX-Y4V,Detect OK!,3858.357,OK,0.61,35,43,29,44,43,43,43,43,44,PASS,38.44,0:01:20
255,3/28/18 15:29,G68S-PHG-C5V,Detect OK!,3653.863,OK,3.58,28,43,43,43,43,39,39,30,39,PASS,43.76,0:01:25
256,3/28/18 15:52,GNT4-YAY-P4G,Detect OK!,5622.909,OK,3.58,33,41,41,41,41,41,41,41,38,PASS,37.031,0:01:21
257,4/1/18 10:41,G34A-KEJ-WX9,Detect OK!,573.425,OK,0.61,36,41,41,41,41,0,0,0,0,PASS,37.09,0:01:24
258,3/28/18 15:38,G869-DJJ-RGU,Detect OK!,3353.692,OK,0.61,37,45,45,45,45,43,43,43,43,PASS,56.53,0:01:36
259,3/28/18 15:50,GZWU-MSM-9ZJ,Detect OK!,4870.266,OK,3.58,33,43,43,43,43,43,43,43,43,PASS,36.41,0:01:21
260,3/28/18 14:56,GTUC-GB3-HPM,Detect OK!,1634.735,OK,3.58,34,39,39,29,39,39,39,39,28,PASS,37.98,0:01:22
261,3/28/18 16:28,G7K7-C8N-8U3,Detect OK!,7082.347,OK,0.61,20,40,40,29,40,40,39,40,40,PASS,120.81,0:02:41
262,4/1/18 10:34,GCZ6-APE-HSM,Detect OK!,196.074,OK,0.61,38,41,41,41,41,0,0,0,0,PASS,39.25,0:01:10
263,3/28/18 16:02,G23J-SMS-RX6,Detect OK!,5626.51,OK,3.58,34,42,42,42,42,40,41,41,40,PASS,37.701,0:01:21
264,3/28/18 15:39,GT4M-7X7-978,Detect OK!,4854.182,OK,3.58,28,41,41,41,41,41,41,41,38,PASS,30.79,0:01:15
265,3/28/18 14:41,GEY4-6AH-NH3,Detect OK!,774.479,OK,3.58,26,39,38,38,39,39,39,30,39,PASS,28.92,0:01:11
266,3/28/18 14:43,GT8E-83H-JU5,Detect OK!,1414.895,OK,3.58,19,30,33,33,30,40,29,40,40,PASS,120.06,0:02:44
267,3/28/18 14:57,GF52-SW3-M3N,Detect OK!,2266.635,OK,3.58,20,30,33,33,30,40,29,40,40,PASS,120.85,0:02:43
268,4/1/18 10:47,GBZ5-X78-GPB,Detect OK!,891.36,OK,0.61,48,38,38,38,38,39,39,40,39,PASS,102.01,0:02:13
269,3/28/18 14:56,GPCD-2XK-NJN,Detect OK!,849.7,OK,3.58,37,43,43,43,43,43,43,43,43,PASS,40.54,0:01:23
270,3/28/18 15:16,GSNN-R8P-68C,Detect OK!,2072.816,OK,0.61,26,43,43,44,44,41,41,41,41,PASS,29.931,0:01:10
271,4/1/18 10:39,GNT8-52C-X49,Detect OK!,489.791,OK,0.61,26,42,42,42,42,0,0,0,0,PASS,29.67,0:01:03
272,3/28/18 15:34,GHTT-HBF-JA2,Detect OK!,3908.334,OK,3.58,36,40,30,40,40,40,40,40,40,PASS,38.75,0:01:22
273,3/28/18 15:04,GB6B-XD6-BUS,Detect OK!,1337.724,OK,0.61,34,43,43,43,43,41,41,41,41,PASS,37.06,0:01:18
274,3/28/18 14:28,GWUY-3PP-7E7,Detect OK!,14.508,OK,0.61,0,41,41,41,41,0,0,0,0,PASS,0.15,0:00:20
275,3/28/18 15:44,G4JZ-NH9-3RB,Detect OK!,4519.242,OK,3.58,30,43,43,43,43,40,40,40,40,PASS,32.47,0:01:17
276,7/30/18 9:10,GNNV-YE8-MTD,Detect OK!,1.72,OK,3.83,0,41,42,41,42,42,0,0,0,PASS,1.42,0:00:22
277,3/28/18 14:25,GH84-WJG-7JZ,Detect OK!,367.521,OK,0.61,20,30,33,33,30,0,0,0,0,PASS,120.49,0:02:21
278,3/28/18 15:31,G59H-JAN-2PJ,Detect OK!,3764.087,OK,0.61,39,40,30,40,40,39,39,30,39,PASS,59.04,0:01:39
279,3/28/18 15:46,GJY2-F9V-PP4,Detect OK!,5188.009,OK,3.57,67,41,41,41,41,41,41,41,38,PASS,120.42,0:02:43
280,3/28/18 15:31,GKMR-WPR-9J9,Detect OK!,4385.885,OK,0.61,44,30,33,33,30,36,39,34,33,PASS,46.03,0:01:27
281,3/28/18 15:28,GU4W-BFN-RBG,Detect OK!,2772.308,OK,0.61,38,43,43,43,42,32,44,43,43,PASS,40.91,0:01:21
282,3/28/18 15:46,GX9F-3B8-W5Y,Detect OK!,4643.051,OK,3.58,26,43,43,43,43,43,43,43,44,PASS,29.68,0:01:14
283,3/28/18 16:05,G63X-ZCZ-88U,Detect OK!,6344.641,OK,3.57,20,40,30,40,40,39,39,39,27,PASS,120.841,0:02:44
284,3/28/18 16:04,GXEB-B8J-UYT,Detect OK!,5726.389,OK,0.61,59,42,42,42,42,40,41,41,40,PASS,60.75,0:01:40
285,3/28/18 15:44,G2MU-DAX-WZE,Detect OK!,3733.765,OK,0.61,39,43,43,43,43,43,43,43,42,PASS,41.03,0:01:22
286,3/28/18 15:30,GWJ6-FMS-6UU,Detect OK!,2870.463,OK,3.58,67,43,43,43,42,41,40,41,31,PASS,69.81,0:01:52
287,3/28/18 16:10,GGU5-JYY-8JU,Detect OK!,5316.801,OK,3.58,35,42,42,42,42,42,28,42,42,PASS,38.49,0:01:21
288,3/28/18 14:29,GJ6D-ZGV-7CC,Detect OK!,673.979,OK,0.611,33,30,33,33,30,0,0,0,0,PASS,34.91,0:01:16
289,3/28/18 14:27,G7FM-XV9-XYK,Detect OK!,533.855,OK,3.58,30,30,33,33,30,0,0,0,0,PASS,35.51,0:01:18
290,3/28/18 14:48,GKEB-N9U-XEJ,Detect OK!,389.783,OK,0.61,31,45,46,46,46,45,45,46,46,PASS,34.41,0:01:14
291,3/28/18 16:06,GVP9-PCN-UXP,Detect OK!,5079.664,OK,3.58,34,42,31,30,42,43,42,42,42,PASS,37.21,0:01:21
292,3/28/18 14:35,GN37-9ZK-97M,Detect OK!,412.324,OK,3.58,28,39,38,38,39,39,39,39,27,PASS,35.79,0:01:19
293,3/28/18 15:50,G2CM-B3T-9VC,Detect OK!,5395.563,OK,0.61,20,41,41,41,41,41,41,41,38,PASS,120.85,0:02:41
294,3/28/18 15:16,GG4K-3GB-CHF,Detect OK!,2854.214,OK,0.61,43,39,39,29,39,39,39,30,39,PASS,46.9,0:01:27
295,3/28/18 15:54,GBN2-J8F-UKT,Detect OK!,5164.603,OK,0.61,22,31,40,31,30,41,41,35,41,PASS,39.47,0:01:17
296,3/28/18 15:21,GYV3-D66-2NP,Detect OK!,3652.241,OK,3.58,20,30,33,33,30,36,39,34,33,PASS,120.18,0:02:43
297,3/28/18 14:53,GWXH-YB8-NK5,Detect OK!,721.262,OK,3.58,27,41,41,42,41,42,42,42,43,PASS,29.97,0:01:13
298,3/28/18 15:18,GY3X-FR8-6AG,Detect OK!,2971.729,OK,0.61,46,39,39,29,39,39,39,30,39,PASS,52.9,0:01:34
299,3/28/18 15:11,GGJ6-5SW-FXA,Detect OK!,3177.683,OK,3.58,26,30,33,33,30,36,39,34,33,PASS,29.78,0:01:13
300,4/1/18 10:44,GKTF-PTB-7M4,Detect OK!,796.625,OK,0.61,37,40,40,40,40,39,39,40,39,PASS,38.86,0:01:13
301,4/1/18 10:43,GJXJ-778-AZK,Detect OK!,680.463,OK,0.61,43,41,41,41,41,39,39,40,39,PASS,46.07,0:01:23
302,3/28/18 14:47,G34P-DBF-BZU,Detect OK!,1725.957,OK,0.61,41,30,33,33,30,40,29,40,40,PASS,43.35,0:01:23
303,4/1/18 10:31,GGDY-NXW-2CH,Detect OK!,19.189,OK,0.61,39,41,41,41,41,0,0,0,0,PASS,40.59,0:01:10
304,3/28/18 14:51,GY55-2VM-UBD,Detect OK!,1382.456,OK,0.61,39,39,39,29,39,39,39,39,30,PASS,41.181,0:01:23
305,3/28/18 16:25,GV2D-P22-SG2,Detect OK!,6967.45,OK,3.58,37,40,40,29,40,40,39,40,40,PASS,38.77,0:01:22
306,3/28/18 15:23,G6AR-ARG-8FF,Detect OK!,3257.012,OK,0.61,35,39,39,29,39,39,39,30,39,PASS,38.7,0:01:20
307,3/28/18 16:22,GYKU-AV8-F8X,Detect OK!,6068.382,OK,3.57,36,41,41,41,41,41,41,28,41,PASS,36.93,0:01:19
308,3/28/18 15:26,G8NR-E47-YUU,Detect OK!,2666.211,OK,0.61,35,43,43,43,42,42,42,43,44,PASS,38.02,0:01:18
309,3/28/18 14:38,GBA2-MPH-9T6,Detect OK!,559.107,OK,0.61,36,39,38,38,39,40,40,40,40,PASS,39.38,0:01:15
310,3/28/18 14:30,GFZZ-5UT-HNY,Detect OK!,89.155,OK,0.61,35,41,41,41,41,39,39,39,39,PASS,38.55,0:01:26
311,3/28/18 15:38,GT3Y-HRC-44H,Detect OK!,4750.784,OK,3.58,37,30,33,33,30,38,28,38,38,PASS,40.63,0:01:23
312,3/28/18 14:19,GWC7-GBS-686,Detect OK!,6.22,OK,3.56,39,30,33,33,30,0,0,0,0,PASS,96.58,0:01:59
313,3/28/18 15:17,G5WR-X5A-XF3,Detect OK!,3458.877,OK,0.61,19,30,33,33,30,36,39,34,33,PASS,120.151,0:02:41
314,3/28/18 15:14,GGZT-TKV-R68,Detect OK!,3359.808,OK,0.61,30,30,33,33,30,36,39,34,33,PASS,30.96,0:01:09
315,3/28/18 14:31,GGGC-W8J-M7A,Detect OK!,771.295,OK,0.61,36,30,33,33,30,0,0,0,0,PASS,37.05,0:01:17
316,3/28/18 15:33,GE3H-U8Z-YFG,Detect OK!,3119.344,OK,0.61,32,45,45,45,45,45,45,45,31,PASS,33.9,0:01:14
317,3/28/18 15:35,GD3E-PK2-3PU,Detect OK!,3242.021,OK,0.61,29,45,45,45,45,43,43,43,43,PASS,32.24,0:01:11
318,3/28/18 14:50,G5HX-JTK-H36,Detect OK!,1286.033,OK,0.61,26,40,40,40,40,40,40,40,40,PASS,28.59,0:01:09
319,3/28/18 14:44,GP62-5YH-NS9,Detect OK!,921.199,OK,3.58,29,39,38,38,39,39,39,39,39,PASS,32.96,0:01:16
320,3/28/18 14:50,GFBE-T6Y-ET5,Detect OK!,1850.775,OK,3.59,20,30,33,33,30,40,29,40,40,PASS,120.478,0:02:42
321,3/28/18 15:34,GPVC-KPM-2CD,Detect OK!,4516.819,OK,3.59,36,30,33,33,30,38,28,38,38,PASS,38.13,0:01:22
322,3/28/18 16:29,G4CJ-KEX-BH8,Detect OK!,7256.198,OK,0.61,45,40,40,29,40,40,35,35,40,PASS,47.31,0:01:27
323,3/28/18 15:47,GTF8-GUT-EGZ,Detect OK!,3952.185,OK,3.58,34,44,44,44,44,44,44,44,44,PASS,37.63,0:01:22
324,3/28/18 15:29,GCCC-5ZN-RSH,Detect OK!,4268.161,OK,3.58,38,30,33,33,30,36,39,34,33,PASS,40.76,0:01:25
325,3/28/18 14:52,GDB8-K2N-24P,Detect OK!,632.841,OK,0.61,28,41,41,42,41,41,41,42,41,PASS,31.34,0:01:10
326,3/28/18 14:40,G4PX-ZDP-T3U,Detect OK!,673.858,OK,3.581,35,39,38,38,39,40,28,40,40,PASS,37.71,0:01:19
327,4/1/18 10:36,GVMG-M2J-U5W,Detect OK!,304.732,OK,0.61,35,42,42,42,42,0,0,0,0,PASS,36.78,0:01:00
328,3/28/18 14:40,GWTH-W3S-Z2N,Detect OK!,1295.615,OK,0.61,40,30,33,33,30,40,29,40,40,PASS,42.74,0:01:23
329,3/28/18 15:57,GNP5-J3Y-N7W,Detect OK!,5945.595,OK,3.58,34,40,30,40,40,39,39,39,39,PASS,37.46,0:01:21
330,3/28/18 16:27,GESJ-26A-CFN,Detect OK!,6356.945,OK,0.61,34,43,27,43,43,43,43,42,41,PASS,37.351,0:01:17
331,4/1/18 10:37,GGA4-MCG-RXG,Detect OK!,396.26,OK,0.61,28,41,41,41,41,0,0,0,0,PASS,30.75,0:01:05
332,3/28/18 14:33,GT54-M7K-639,Detect OK!,277.96,OK,3.58,37,39,38,38,39,39,39,39,39,PASS,41.14,0:01:24
333,3/28/18 15:05,GK42-B73-8TV,Detect OK!,2169.338,OK,3.59,39,39,39,29,39,39,39,30,39,PASS,41.1,0:01:17
334,8/13/18 14:25,G6TX-Y4C-ZZE,Detect OK!,1.72,OK,3.56,1,44,43,43,42,44,45,0,0,PASS,2.13,0:00:22
335,3/28/18 16:21,GE9A-W85-VSB,Detect OK!,6737.153,OK,3.58,33,40,40,29,40,40,40,40,28,PASS,35.02,0:01:18
336,3/28/18 14:33,G23B-HET-28P,Detect OK!,888.942,OK,3.55,27,30,33,33,30,40,29,40,40,PASS,27.8,0:01:07
337,3/28/18 16:08,GNWK-RSN-9T8,Detect OK!,5196.811,OK,0.61,25,43,43,43,43,43,43,43,42,PASS,27.5,0:01:06
338,3/28/18 16:01,GUD6-BZW-UDE,Detect OK!,5526.818,OK,3.57,35,42,42,42,42,40,41,41,40,PASS,35.94,0:01:20
339,3/28/18 15:20,GAKH-CYG-FKR,Detect OK!,2332.051,OK,0.61,35,43,43,44,44,44,44,27,44,PASS,37.72,0:01:19
340,3/28/18 15:47,GT87-49D-T5T,Detect OK!,4734.154,OK,0.61,29,43,43,43,43,39,39,35,39,PASS,32.99,0:01:13
341,3/28/18 15:22,G2GM-EA5-FJM,Detect OK!,3842.141,OK,0.61,26,30,33,33,30,36,39,34,33,PASS,40.23,0:01:20
342,3/28/18 16:10,GVCW-JUW-BXS,Detect OK!,6100.214,OK,0.61,43,42,42,42,42,40,40,40,28,PASS,46.94,0:01:27
343,3/28/18 15:56,G5HZ-XH6-NJE,Detect OK!,4485.253,OK,3.58,35,43,44,44,44,43,44,44,43,PASS,38.59,0:01:23
344,3/28/18 15:28,GGVJ-KBD-GEU,Detect OK!,4101.789,OK,0.62,64,30,33,33,30,36,39,34,33,PASS,104.15,0:02:25
345,3/28/18 16:16,GMX6-4EY-APM,Detect OK!,6458.998,OK,0.61,36,28,39,40,40,40,30,40,40,PASS,37.19,0:01:17
346,3/28/18 15:26,GNY6-Y8Y-38U,Detect OK!,3449.79,OK,3.58,39,39,39,29,39,39,39,30,39,PASS,41.35,0:01:24
347,3/28/18 16:02,GH4A-C3C-39C,Detect OK!,6189.275,OK,0.61,47,40,30,40,40,39,39,39,27,PASS,48.68,0:01:30
348,4/15/18 12:55,GTVV-AEG-TDA,Detect OK!,12.887,OK,0.61,36,46,46,46,46,0,0,0,0,PASS,37.36,0:01:15
349,4/21/18 13:19,GJFM-X58-JMS,Detect OK!,203.899,OK,0.61,20,48,47,47,47,27,48,48,48,PASS,120.502,0:02:39
350,4/21/18 11:30,G2Z2-4VP-R4F,Detect OK!,2220.021,OK,3.58,35,41,41,40,40,40,40,40,40,PASS,35.94,0:01:18
351,4/15/18 13:09,G745-N25-K6F,Detect OK!,878.795,OK,0.61,38,46,46,46,46,45,45,45,46,PASS,40.95,0:01:17
352,4/21/18 13:13,GHTM-86B-ERR,Detect OK!,8385.092,OK,0.61,30,41,41,41,41,39,39,39,29,PASS,34.17,0:01:13
353,4/21/18 10:39,G3FP-8X2-4NV,Detect OK!,284.623,OK,0.6,23,42,42,42,42,43,43,42,43,PASS,26.32,0:01:06
354,4/21/18 11:37,GU7D-WYP-STV,Detect OK!,978.765,OK,3.57,34,42,42,42,42,42,42,42,42,PASS,36.11,0:01:18
355,4/21/18 11:02,GEYC-KCW-ETF,Detect OK!,551.725,OK,0.61,35,40,39,39,39,41,27,41,41,PASS,37.26,0:01:16
356,4/21/18 13:21,G3HZ-8VR-5SE,Detect OK!,1357.715,OK,3.57,32,27,43,43,43,43,43,43,42,PASS,34.341,0:01:15
357,4/21/18 11:39,GHJ3-HAW-GB4,Detect OK!,1070.398,OK,0.6,35,42,42,42,42,42,42,42,30,PASS,38.42,0:01:17
358,4/21/18 11:41,GK9G-8ER-SRK,Detect OK!,4380.948,OK,0.61,34,45,45,45,45,45,45,45,45,PASS,36.28,0:01:15
359,4/21/18 11:42,GKCX-P4A-BPY,Detect OK!,4469.652,OK,3.58,32,43,43,43,43,43,43,43,43,PASS,35.58,0:01:17
360,7/30/18 8:55,G32N-EYK-DHJ,Detect OK!,1.73,OK,3.58,56,47,47,47,46,47,47,47,47,PASS,57.29,0:01:17
361,4/21/18 10:57,GCBH-DGX-PYK,Detect OK!,254.952,OK,0.61,30,40,39,39,39,41,41,41,41,PASS,37.9,0:01:17
362,4/21/18 11:26,G6KA-ARP-2Y8,Detect OK!,272.925,OK,3.57,30,41,41,41,41,41,41,41,41,PASS,33.91,0:01:16
363,4/21/18 11:19,GBTT-VGS-K7M,Detect OK!,1548.46,OK,3.57,36,42,42,42,42,42,41,41,35,PASS,40.42,0:01:24
364,4/21/18 13:23,GHGB-VD3-8PK,Detect OK!,1456.688,OK,0.6,25,27,43,43,43,42,42,43,42,PASS,26.94,0:01:05
